,LCLid,tstp,energy(kWh/hh),SUM
423,MAC004179,2013-01-09 19:30:00.0000000,1.9,773.367
424,MAC004179,2013-01-09 20:00:00.0000000,2.286,775.653
425,MAC004179,2013-01-09 20:30:00.0000000,3.307,778.96
426,MAC004179,2013-01-09 21:00:00.0000000,2.584,781.544
427,MAC004179,2013-01-09 21:30:00.0000000,2.216,783.76
428,MAC004179,2013-01-09 22:00:00.0000000,2.69,786.45
429,MAC004179,2013-01-09 22:30:00.0000000,2.02,788.47
430,MAC004179,2013-01-09 23:00:00.0000000,1.731,790.201
431,MAC004179,2013-01-09 23:30:00.0000000,1.374,791.575
432,MAC004179,2013-01-10 00:00:00.0000000,1.337,792.912
433,MAC004179,2013-01-10 00:30:00.0000000,1.197,794.109
434,MAC004179,2013-01-10 01:00:00.0000000,1.364,795.473
435,MAC004179,2013-01-10 01:30:00.0000000,1.182,796.655
436,MAC004179,2013-01-10 02:00:00.0000000,1.345,798.0
437,MAC004179,2013-01-10 02:30:00.0000000,1.183,799.183
438,MAC004179,2013-01-10 03:00:00.0000000,1.606,800.789
439,MAC004179,2013-01-10 03:30:00.0000000,1.198,801.987
440,MAC004179,2013-01-10 04:00:00.0000000,1.471,803.458
441,MAC004179,2013-01-10 04:30:00.0000000,1.305,804.763
442,MAC004179,2013-01-10 05:00:00.0000000,1.497,806.26
443,MAC004179,2013-01-10 05:30:00.0000000,1.177,807.437
444,MAC004179,2013-01-10 06:00:00.0000000,1.562,808.999
445,MAC004179,2013-01-10 06:30:00.0000000,1.243,810.242
446,MAC004179,2013-01-10 07:00:00.0000000,2.008,812.25
447,MAC004179,2013-01-10 07:30:00.0000000,1.451,813.701
448,MAC004179,2013-01-10 08:00:00.0000000,2.206,815.907
449,MAC004179,2013-01-10 08:30:00.0000000,2.634,818.541
450,MAC004179,2013-01-10 09:00:00.0000000,3.62,822.161
451,MAC004179,2013-01-10 09:30:00.0000000,2.147,824.308
452,MAC004179,2013-01-10 10:00:00.0000000,2.525,826.833
453,MAC004179,2013-01-10 10:30:00.0000000,2.243,829.076
454,MAC004179,2013-01-10 11:00:00.0000000,1.873,830.949
455,MAC004179,2013-01-10 11:30:00.0000000,2.086,833.035
456,MAC004179,2013-01-10 12:00:00.0000000,3.155,836.19
457,MAC004179,2013-01-10 12:30:00.0000000,3.731,839.921
458,MAC004179,2013-01-10 13:00:00.0000000,2.48,842.401
459,MAC004179,2013-01-10 13:30:00.0000000,3.616,846.017
460,MAC004179,2013-01-10 14:00:00.0000000,3.868,849.885
461,MAC004179,2013-01-10 14:30:00.0000000,3.059,852.944
462,MAC004179,2013-01-10 15:00:00.0000000,3.114,856.058
463,MAC004179,2013-01-10 15:30:00.0000000,2.809,858.867
464,MAC004179,2013-01-10 16:00:00.0000000,1.703,860.57
465,MAC004179,2013-01-10 16:30:00.0000000,2.439,863.009
466,MAC004179,2013-01-10 17:00:00.0000000,2.407,865.416
467,MAC004179,2013-01-10 17:30:00.0000000,3.094,868.51
468,MAC004179,2013-01-10 18:00:00.0000000,3.264,871.774
469,MAC004179,2013-01-10 18:30:00.0000000,3.688,875.462
470,MAC004179,2013-01-10 19:00:00.0000000,2.592,878.054
471,MAC004179,2013-01-10 19:30:00.0000000,2.429,880.483
472,MAC004179,2013-01-10 20:00:00.0000000,1.854,882.337
473,MAC004179,2013-01-10 20:30:00.0000000,2.999,885.336
474,MAC004179,2013-01-10 21:00:00.0000000,2.172,887.508
475,MAC004179,2013-01-10 21:30:00.0000000,2.53,890.038
476,MAC004179,2013-01-10 22:00:00.0000000,2.309,892.347
477,MAC004179,2013-01-10 22:30:00.0000000,2.32,894.667
478,MAC004179,2013-01-10 23:00:00.0000000,1.295,895.962
479,MAC004179,2013-01-10 23:30:00.0000000,1.456,897.418
480,MAC004179,2013-01-11 00:00:00.0000000,1.436,898.854
481,MAC004179,2013-01-11 00:30:00.0000000,1.501,900.355
482,MAC004179,2013-01-11 01:00:00.0000000,1.158,901.513
483,MAC004179,2013-01-11 01:30:00.0000000,1.46,902.973
484,MAC004179,2013-01-11 02:00:00.0000000,1.32,904.293
485,MAC004179,2013-01-11 02:30:00.0000000,1.499,905.792
486,MAC004179,2013-01-11 03:00:00.0000000,1.262,907.054
487,MAC004179,2013-01-11 03:30:00.0000000,1.488,908.542
488,MAC004179,2013-01-11 04:00:00.0000000,1.288,909.83
489,MAC004179,2013-01-11 04:30:00.0000000,1.479,911.309
490,MAC004179,2013-01-11 05:00:00.0000000,1.456,912.765
491,MAC004179,2013-01-11 05:30:00.0000000,1.422,914.187
492,MAC004179,2013-01-11 06:00:00.0000000,1.37,915.557
493,MAC004179,2013-01-11 06:30:00.0000000,1.544,917.101
494,MAC004179,2013-01-11 07:00:00.0000000,1.369,918.47
495,MAC004179,2013-01-11 07:30:00.0000000,2.148,920.618
496,MAC004179,2013-01-11 08:00:00.0000000,2.241,922.859
497,MAC004179,2013-01-11 08:30:00.0000000,3.021,925.88
498,MAC004179,2013-01-11 09:00:00.0000000,2.171,928.051
499,MAC004179,2013-01-11 09:30:00.0000000,1.63,929.681
500,MAC004179,2013-01-11 10:00:00.0000000,1.454,931.135
501,MAC004179,2013-01-11 10:30:00.0000000,1.473,932.608
502,MAC004179,2013-01-11 11:00:00.0000000,1.897,934.505
503,MAC004179,2013-01-11 11:30:00.0000000,1.509,936.014
504,MAC004179,2013-01-11 12:00:00.0000000,1.264,937.278
505,MAC004179,2013-01-11 12:30:00.0000000,1.231,938.509
506,MAC004179,2013-01-11 13:00:00.0000000,1.475,939.984
507,MAC004179,2013-01-11 13:30:00.0000000,2.671,942.655
508,MAC004179,2013-01-11 14:00:00.0000000,2.004,944.659
509,MAC004179,2013-01-11 14:30:00.0000000,2.534,947.193
510,MAC004179,2013-01-11 15:00:00.0000000,1.652,948.845
511,MAC004179,2013-01-11 15:30:00.0000000,1.672,950.517
512,MAC004179,2013-01-11 16:00:00.0000000,1.589,952.106
513,MAC004179,2013-01-11 16:30:00.0000000,2.401,954.507
514,MAC004179,2013-01-11 17:00:00.0000000,2.315,956.822
515,MAC004179,2013-01-11 17:30:00.0000000,3.119,959.941
516,MAC004179,2013-01-11 18:00:00.0000000,2.73,962.671
517,MAC004179,2013-01-11 18:30:00.0000000,2.569,965.24
518,MAC004179,2013-01-11 19:00:00.0000000,2.511,967.751
519,MAC004179,2013-01-11 19:30:00.0000000,2.307,970.058
520,MAC004179,2013-01-11 20:00:00.0000000,2.239,972.297
521,MAC004179,2013-01-11 20:30:00.0000000,2.653,974.95
522,MAC004179,2013-01-11 21:00:00.0000000,1.968,976.918
523,MAC004179,2013-01-11 21:30:00.0000000,2.264,979.182
524,MAC004179,2013-01-11 22:00:00.0000000,2.222,981.404
525,MAC004179,2013-01-11 22:30:00.0000000,1.773,983.177
526,MAC004179,2013-01-11 23:00:00.0000000,2.148,985.325
527,MAC004179,2013-01-11 23:30:00.0000000,2.407,987.732
528,MAC004179,2013-01-12 00:00:00.0000000,1.145,988.877
529,MAC004179,2013-01-12 00:30:00.0000000,1.337,990.214
530,MAC004179,2013-01-12 01:00:00.0000000,1.333,991.547
531,MAC004179,2013-01-12 01:30:00.0000000,1.315,992.862
532,MAC004179,2013-01-12 02:00:00.0000000,1.313,994.175
533,MAC004179,2013-01-12 02:30:00.0000000,1.258,995.433
534,MAC004179,2013-01-12 03:00:00.0000000,1.288,996.721
535,MAC004179,2013-01-12 03:30:00.0000000,1.476,998.197
536,MAC004179,2013-01-12 04:00:00.0000000,1.358,999.555
537,MAC004179,2013-01-12 04:30:00.0000000,1.229,1000.784
538,MAC004179,2013-01-12 05:00:00.0000000,1.367,1002.151
539,MAC004179,2013-01-12 05:30:00.0000000,1.197,1003.348
540,MAC004179,2013-01-12 06:00:00.0000000,1.424,1004.772
541,MAC004179,2013-01-12 06:30:00.0000000,1.305,1006.077
542,MAC004179,2013-01-12 07:00:00.0000000,1.293,1007.37
543,MAC004179,2013-01-12 07:30:00.0000000,1.489,1008.859
544,MAC004179,2013-01-12 08:00:00.0000000,1.378,1010.237
545,MAC004179,2013-01-12 08:30:00.0000000,1.481,1011.718
546,MAC004179,2013-01-12 09:00:00.0000000,2.34,1014.058
547,MAC004179,2013-01-12 09:30:00.0000000,3.397,1017.455
548,MAC004179,2013-01-12 10:00:00.0000000,2.543,1019.998
549,MAC004179,2013-01-12 10:30:00.0000000,2.135,1022.133
550,MAC004179,2013-01-12 11:00:00.0000000,2.96,1025.093
551,MAC004179,2013-01-12 11:30:00.0000000,2.419,1027.512
552,MAC004179,2013-01-12 12:00:00.0000000,1.94,1029.452
553,MAC004179,2013-01-12 12:30:00.0000000,3.091,1032.543
554,MAC004179,2013-01-12 13:00:00.0000000,2.363,1034.906
555,MAC004179,2013-01-12 13:30:00.0000000,1.254,1036.16
556,MAC004179,2013-01-12 14:00:00.0000000,1.532,1037.692
557,MAC004179,2013-01-12 14:30:00.0000000,1.681,1039.373
558,MAC004179,2013-01-12 15:00:00.0000000,2.077,1041.45
559,MAC004179,2013-01-12 15:30:00.0000000,1.505,1042.955
560,MAC004179,2013-01-12 16:00:00.0000000,1.964,1044.919
561,MAC004179,2013-01-12 16:30:00.0000000,2.19,1047.109
562,MAC004179,2013-01-12 17:00:00.0000000,2.317,1049.426
563,MAC004179,2013-01-12 17:30:00.0000000,2.218,1051.644
564,MAC004179,2013-01-12 18:00:00.0000000,3.013,1054.657
565,MAC004179,2013-01-12 18:30:00.0000000,2.349,1057.006
566,MAC004179,2013-01-12 19:00:00.0000000,2.098,1059.104
567,MAC004179,2013-01-12 19:30:00.0000000,2.075,1061.179
568,MAC004179,2013-01-12 20:00:00.0000000,2.184,1063.363
569,MAC004179,2013-01-12 20:30:00.0000000,2.639,1066.002
570,MAC004179,2013-01-12 21:00:00.0000000,2.388,1068.39
571,MAC004179,2013-01-12 21:30:00.0000000,2.221,1070.611
572,MAC004179,2013-01-12 22:00:00.0000000,1.474,1072.085
573,MAC004179,2013-01-12 22:30:00.0000000,1.485,1073.57
574,MAC004179,2013-01-12 23:00:00.0000000,1.324,1074.894
575,MAC004179,2013-01-12 23:30:00.0000000,1.684,1076.578
576,MAC004179,2013-01-13 00:00:00.0000000,1.453,1078.031
577,MAC004179,2013-01-13 00:30:00.0000000,1.352,1079.383
578,MAC004179,2013-01-13 01:00:00.0000000,1.569,1080.952
579,MAC004179,2013-01-13 01:30:00.0000000,1.421,1082.373
580,MAC004179,2013-01-13 02:00:00.0000000,1.612,1083.985
581,MAC004179,2013-01-13 02:30:00.0000000,1.537,1085.522
582,MAC004179,2013-01-13 03:00:00.0000000,1.36,1086.882
583,MAC004179,2013-01-13 03:30:00.0000000,1.692,1088.574
584,MAC004179,2013-01-13 04:00:00.0000000,1.417,1089.991
585,MAC004179,2013-01-13 04:30:00.0000000,1.555,1091.546
586,MAC004179,2013-01-13 05:00:00.0000000,1.272,1092.818
587,MAC004179,2013-01-13 05:30:00.0000000,1.505,1094.323
588,MAC004179,2013-01-13 06:00:00.0000000,1.614,1095.937
589,MAC004179,2013-01-13 06:30:00.0000000,1.968,1097.905
590,MAC004179,2013-01-13 07:00:00.0000000,1.534,1099.439
591,MAC004179,2013-01-13 07:30:00.0000000,1.265,1100.704
592,MAC004179,2013-01-13 08:00:00.0000000,1.388,1102.092
593,MAC004179,2013-01-13 08:30:00.0000000,1.823,1103.915
594,MAC004179,2013-01-13 09:00:00.0000000,2.159,1106.074
595,MAC004179,2013-01-13 09:30:00.0000000,2.47,1108.544
596,MAC004179,2013-01-13 10:00:00.0000000,2.467,1111.011
597,MAC004179,2013-01-13 10:30:00.0000000,1.72,1112.731
598,MAC004179,2013-01-13 11:00:00.0000000,1.467,1114.198
599,MAC004179,2013-01-13 11:30:00.0000000,1.34,1115.538
600,MAC004179,2013-01-13 12:00:00.0000000,1.258,1116.796
601,MAC004179,2013-01-13 12:30:00.0000000,1.345,1118.141
602,MAC004179,2013-01-13 13:00:00.0000000,1.317,1119.458
603,MAC004179,2013-01-13 13:30:00.0000000,1.887,1121.345
604,MAC004179,2013-01-13 14:00:00.0000000,1.637,1122.982
605,MAC004179,2013-01-13 14:30:00.0000000,1.414,1124.396
606,MAC004179,2013-01-13 15:00:00.0000000,1.543,1125.939
607,MAC004179,2013-01-13 15:30:00.0000000,1.563,1127.502
608,MAC004179,2013-01-13 16:00:00.0000000,1.891,1129.393
609,MAC004179,2013-01-13 16:30:00.0000000,1.851,1131.244
610,MAC004179,2013-01-13 17:00:00.0000000,2.128,1133.372
611,MAC004179,2013-01-13 17:30:00.0000000,2.226,1135.598
612,MAC004179,2013-01-13 18:00:00.0000000,2.948,1138.546
613,MAC004179,2013-01-13 18:30:00.0000000,1.985,1140.531
614,MAC004179,2013-01-13 19:00:00.0000000,3.199,1143.73
615,MAC004179,2013-01-13 19:30:00.0000000,4.221,1147.951
616,MAC004179,2013-01-13 20:00:00.0000000,2.774,1150.725
617,MAC004179,2013-01-13 20:30:00.0000000,2.615,1153.34
618,MAC004179,2013-01-13 21:00:00.0000000,3.701,1157.041
619,MAC004179,2013-01-13 21:30:00.0000000,2.95,1159.991
620,MAC004179,2013-01-13 22:00:00.0000000,2.89,1162.881
621,MAC004179,2013-01-13 22:30:00.0000000,2.26,1165.141
622,MAC004179,2013-01-13 23:00:00.0000000,1.671,1166.812
623,MAC004179,2013-01-13 23:30:00.0000000,2.082,1168.894
624,MAC004179,2013-01-14 00:00:00.0000000,1.576,1170.47
625,MAC004179,2013-01-14 00:30:00.0000000,1.839,1172.309
626,MAC004179,2013-01-14 01:00:00.0000000,1.757,1174.066
627,MAC004179,2013-01-14 01:30:00.0000000,1.787,1175.853
628,MAC004179,2013-01-14 02:00:00.0000000,1.618,1177.471
629,MAC004179,2013-01-14 02:30:00.0000000,1.694,1179.165
630,MAC004179,2013-01-14 03:00:00.0000000,1.599,1180.764
631,MAC004179,2013-01-14 03:30:00.0000000,1.634,1182.398
632,MAC004179,2013-01-14 04:00:00.0000000,1.394,1183.792
633,MAC004179,2013-01-14 04:30:00.0000000,1.653,1185.445
634,MAC004179,2013-01-14 05:00:00.0000000,1.768,1187.213
635,MAC004179,2013-01-14 05:30:00.0000000,1.717,1188.93
636,MAC004179,2013-01-14 06:00:00.0000000,1.694,1190.624
637,MAC004179,2013-01-14 06:30:00.0000000,1.594,1192.218
638,MAC004179,2013-01-14 07:00:00.0000000,1.632,1193.85
639,MAC004179,2013-01-14 07:30:00.0000000,2.273,1196.123
640,MAC004179,2013-01-14 08:00:00.0000000,2.557,1198.68
641,MAC004179,2013-01-14 08:30:00.0000000,3.22,1201.9
642,MAC004179,2013-01-14 09:00:00.0000000,3.105,1205.005
643,MAC004179,2013-01-14 09:30:00.0000000,3.089,1208.094
644,MAC004179,2013-01-14 10:00:00.0000000,3.13,1211.224
645,MAC004179,2013-01-14 10:30:00.0000000,2.278,1213.502
646,MAC004179,2013-01-14 11:00:00.0000000,2.895,1216.397
647,MAC004179,2013-01-14 11:30:00.0000000,4.598,1220.995
648,MAC004179,2013-01-14 12:00:00.0000000,3.051,1224.046
649,MAC004179,2013-01-14 12:30:00.0000000,3.26,1227.306
650,MAC004179,2013-01-14 13:00:00.0000000,3.654,1230.96
651,MAC004179,2013-01-14 13:30:00.0000000,4.281,1235.241
652,MAC004179,2013-01-14 14:00:00.0000000,2.84,1238.081
653,MAC004179,2013-01-14 14:30:00.0000000,2.253,1240.334
654,MAC004179,2013-01-14 15:00:00.0000000,2.805,1243.139
655,MAC004179,2013-01-14 15:30:00.0000000,2.551,1245.69
656,MAC004179,2013-01-14 16:00:00.0000000,3.365,1249.055
657,MAC004179,2013-01-14 16:30:00.0000000,2.009,1251.064
658,MAC004179,2013-01-14 17:00:00.0000000,2.605,1253.669
659,MAC004179,2013-01-14 17:30:00.0000000,2.717,1256.386
660,MAC004179,2013-01-14 18:00:00.0000000,4.037,1260.423
661,MAC004179,2013-01-14 18:30:00.0000000,3.742,1264.165
662,MAC004179,2013-01-14 19:00:00.0000000,3.229,1267.394
663,MAC004179,2013-01-14 19:30:00.0000000,2.979,1270.373
664,MAC004179,2013-01-14 20:00:00.0000000,2.106,1272.479
665,MAC004179,2013-01-14 20:30:00.0000000,3.562,1276.041
666,MAC004179,2013-01-14 21:00:00.0000000,2.603,1278.644
667,MAC004179,2013-01-14 21:30:00.0000000,3.805,1282.449
668,MAC004179,2013-01-14 22:00:00.0000000,2.453,1284.902
669,MAC004179,2013-01-14 22:30:00.0000000,2.855,1287.757
670,MAC004179,2013-01-14 23:00:00.0000000,2.547,1290.304
671,MAC004179,2013-01-14 23:30:00.0000000,1.933,1292.237
672,MAC004179,2013-01-15 00:00:00.0000000,1.865,1294.102
673,MAC004179,2013-01-15 00:30:00.0000000,1.583,1295.685
674,MAC004179,2013-01-15 01:00:00.0000000,1.536,1297.221
675,MAC004179,2013-01-15 01:30:00.0000000,1.678,1298.899
676,MAC004179,2013-01-15 02:00:00.0000000,1.466,1300.365
677,MAC004179,2013-01-15 02:30:00.0000000,1.755,1302.12
678,MAC004179,2013-01-15 03:00:00.0000000,1.598,1303.718
679,MAC004179,2013-01-15 03:30:00.0000000,1.912,1305.63
680,MAC004179,2013-01-15 04:00:00.0000000,1.578,1307.208
681,MAC004179,2013-01-15 04:30:00.0000000,1.876,1309.084
682,MAC004179,2013-01-15 05:00:00.0000000,1.512,1310.596
683,MAC004179,2013-01-15 05:30:00.0000000,1.693,1312.289
684,MAC004179,2013-01-15 06:00:00.0000000,1.572,1313.861
685,MAC004179,2013-01-15 06:30:00.0000000,1.7,1315.561
686,MAC004179,2013-01-15 07:00:00.0000000,1.678,1317.239
687,MAC004179,2013-01-15 07:30:00.0000000,3.265,1320.504
688,MAC004179,2013-01-15 08:00:00.0000000,2.71,1323.214
689,MAC004179,2013-01-15 08:30:00.0000000,4.12,1327.334
690,MAC004179,2013-01-15 09:00:00.0000000,2.9,1330.234
691,MAC004179,2013-01-15 09:30:00.0000000,2.074,1332.308
692,MAC004179,2013-01-15 10:00:00.0000000,1.637,1333.945
693,MAC004179,2013-01-15 10:30:00.0000000,1.986,1335.931
694,MAC004179,2013-01-15 11:00:00.0000000,1.466,1337.397
695,MAC004179,2013-01-15 11:30:00.0000000,1.433,1338.83
696,MAC004179,2013-01-15 12:00:00.0000000,1.759,1340.589
697,MAC004179,2013-01-15 12:30:00.0000000,1.688,1342.277
698,MAC004179,2013-01-15 13:00:00.0000000,1.792,1344.069
699,MAC004179,2013-01-15 13:30:00.0000000,1.649,1345.718
700,MAC004179,2013-01-15 14:00:00.0000000,1.505,1347.223
701,MAC004179,2013-01-15 14:30:00.0000000,1.814,1349.037
702,MAC004179,2013-01-15 15:00:00.0000000,2.021,1351.058
703,MAC004179,2013-01-15 15:30:00.0000000,1.292,1352.35
704,MAC004179,2013-01-15 16:00:00.0000000,1.552,1353.902
705,MAC004179,2013-01-15 16:30:00.0000000,1.938,1355.84
706,MAC004179,2013-01-15 17:00:00.0000000,2.793,1358.633
707,MAC004179,2013-01-15 17:30:00.0000000,2.225,1360.858
708,MAC004179,2013-01-15 18:00:00.0000000,3.227,1364.085
709,MAC004179,2013-01-15 18:30:00.0000000,4.381,1368.466
710,MAC004179,2013-01-15 19:00:00.0000000,4.578,1373.044
711,MAC004179,2013-01-15 19:30:00.0000000,3.906,1376.95
712,MAC004179,2013-01-15 20:00:00.0000000,3.947,1380.897
713,MAC004179,2013-01-15 20:30:00.0000000,3.681,1384.578
714,MAC004179,2013-01-15 21:00:00.0000000,4.608,1389.186
715,MAC004179,2013-01-15 21:30:00.0000000,2.917,1392.103
716,MAC004179,2013-01-15 22:00:00.0000000,2.479,1394.582
717,MAC004179,2013-01-15 22:30:00.0000000,1.853,1396.435
718,MAC004179,2013-01-15 23:00:00.0000000,1.772,1398.207
719,MAC004179,2013-01-15 23:30:00.0000000,1.639,1399.846
720,MAC004179,2013-01-16 00:00:00.0000000,1.558,1401.404
721,MAC004179,2013-01-16 00:30:00.0000000,2.022,1403.426
722,MAC004179,2013-01-16 01:00:00.0000000,1.674,1405.1
723,MAC004179,2013-01-16 01:30:00.0000000,1.772,1406.872
724,MAC004179,2013-01-16 02:00:00.0000000,1.397,1408.269
725,MAC004179,2013-01-16 02:30:00.0000000,1.699,1409.968
726,MAC004179,2013-01-16 03:00:00.0000000,1.677,1411.645
727,MAC004179,2013-01-16 03:30:00.0000000,1.656,1413.301
728,MAC004179,2013-01-16 04:00:00.0000000,1.682,1414.983
729,MAC004179,2013-01-16 04:30:00.0000000,1.93,1416.913
730,MAC004179,2013-01-16 05:00:00.0000000,1.512,1418.425
731,MAC004179,2013-01-16 05:30:00.0000000,2.023,1420.448
732,MAC004179,2013-01-16 06:00:00.0000000,1.715,1422.163
733,MAC004179,2013-01-16 06:30:00.0000000,2.132,1424.295
734,MAC004179,2013-01-16 07:00:00.0000000,1.721,1426.016
735,MAC004179,2013-01-16 07:30:00.0000000,3.592,1429.608
736,MAC004179,2013-01-16 08:00:00.0000000,3.28,1432.888
737,MAC004179,2013-01-16 08:30:00.0000000,2.303,1435.191
738,MAC004179,2013-01-16 09:00:00.0000000,2.459,1437.65
739,MAC004179,2013-01-16 09:30:00.0000000,1.999,1439.649
740,MAC004179,2013-01-16 10:00:00.0000000,2.456,1442.105
741,MAC004179,2013-01-16 10:30:00.0000000,1.738,1443.843
742,MAC004179,2013-01-16 11:00:00.0000000,1.834,1445.677
743,MAC004179,2013-01-16 11:30:00.0000000,2.348,1448.025
744,MAC004179,2013-01-16 12:00:00.0000000,1.757,1449.782
745,MAC004179,2013-01-16 12:30:00.0000000,1.793,1451.575
746,MAC004179,2013-01-16 13:00:00.0000000,1.74,1453.315
747,MAC004179,2013-01-16 13:30:00.0000000,1.951,1455.266
748,MAC004179,2013-01-16 14:00:00.0000000,1.76,1457.026
749,MAC004179,2013-01-16 14:30:00.0000000,3.104,1460.13
750,MAC004179,2013-01-16 15:00:00.0000000,1.899,1462.029
751,MAC004179,2013-01-16 15:30:00.0000000,1.823,1463.852
752,MAC004179,2013-01-16 16:00:00.0000000,2.051,1465.903
753,MAC004179,2013-01-16 16:30:00.0000000,2.806,1468.709
754,MAC004179,2013-01-16 17:00:00.0000000,3.869,1472.578
755,MAC004179,2013-01-16 17:30:00.0000000,3.492,1476.07
756,MAC004179,2013-01-16 18:00:00.0000000,3.219,1479.289
757,MAC004179,2013-01-16 18:30:00.0000000,3.34,1482.629
758,MAC004179,2013-01-16 19:00:00.0000000,3.909,1486.538
759,MAC004179,2013-01-16 19:30:00.0000000,2.895,1489.433
760,MAC004179,2013-01-16 20:00:00.0000000,3.077,1492.51
761,MAC004179,2013-01-16 20:30:00.0000000,4.407,1496.917
762,MAC004179,2013-01-16 21:00:00.0000000,3.58,1500.497
763,MAC004179,2013-01-16 21:30:00.0000000,2.647,1503.144
764,MAC004179,2013-01-16 22:00:00.0000000,2.655,1505.799
765,MAC004179,2013-01-16 22:30:00.0000000,2.056,1507.855
766,MAC004179,2013-01-16 23:00:00.0000000,1.845,1509.7
767,MAC004179,2013-01-16 23:30:00.0000000,1.678,1511.378
768,MAC004179,2013-01-17 00:00:00.0000000,1.858,1513.236
769,MAC004179,2013-01-17 00:30:00.0000000,1.816,1515.052
770,MAC004179,2013-01-17 01:00:00.0000000,1.815,1516.867
771,MAC004179,2013-01-17 01:30:00.0000000,1.669,1518.536
772,MAC004179,2013-01-17 02:00:00.0000000,1.658,1520.194
773,MAC004179,2013-01-17 02:30:00.0000000,1.776,1521.97
774,MAC004179,2013-01-17 03:00:00.0000000,1.715,1523.685
775,MAC004179,2013-01-17 03:30:00.0000000,1.707,1525.392
776,MAC004179,2013-01-17 04:00:00.0000000,1.812,1527.204
777,MAC004179,2013-01-17 04:30:00.0000000,1.888,1529.092
778,MAC004179,2013-01-17 05:00:00.0000000,1.889,1530.981
779,MAC004179,2013-01-17 05:30:00.0000000,1.726,1532.707
780,MAC004179,2013-01-17 06:00:00.0000000,1.922,1534.629
781,MAC004179,2013-01-17 06:30:00.0000000,2.106,1536.735
782,MAC004179,2013-01-17 07:00:00.0000000,2.352,1539.087
783,MAC004179,2013-01-17 07:30:00.0000000,3.623,1542.71
784,MAC004179,2013-01-17 08:00:00.0000000,3.586,1546.296
785,MAC004179,2013-01-17 08:30:00.0000000,2.261,1548.557
786,MAC004179,2013-01-17 09:00:00.0000000,2.246,1550.803
787,MAC004179,2013-01-17 09:30:00.0000000,2.242,1553.045
788,MAC004179,2013-01-17 10:00:00.0000000,2.146,1555.191
789,MAC004179,2013-01-17 10:30:00.0000000,1.721,1556.912
790,MAC004179,2013-01-17 11:00:00.0000000,2.042,1558.954
791,MAC004179,2013-01-17 11:30:00.0000000,2.535,1561.489
792,MAC004179,2013-01-17 12:00:00.0000000,2.403,1563.892
793,MAC004179,2013-01-17 12:30:00.0000000,1.697,1565.589
794,MAC004179,2013-01-17 13:00:00.0000000,1.759,1567.348
795,MAC004179,2013-01-17 13:30:00.0000000,1.703,1569.051
796,MAC004179,2013-01-17 14:00:00.0000000,2.73,1571.781
797,MAC004179,2013-01-17 14:30:00.0000000,1.846,1573.627
798,MAC004179,2013-01-17 15:00:00.0000000,2.11,1575.737
799,MAC004179,2013-01-17 15:30:00.0000000,2.66,1578.397
800,MAC004179,2013-01-17 16:00:00.0000000,3.218,1581.615
801,MAC004179,2013-01-17 16:30:00.0000000,1.955,1583.57
802,MAC004179,2013-01-17 17:00:00.0000000,2.998,1586.568
803,MAC004179,2013-01-17 17:30:00.0000000,2.972,1589.54
804,MAC004179,2013-01-17 18:00:00.0000000,3.087,1592.627
