,LCLid,energy(kWh/hh)
9225,MAC002136,0
9226,MAC002136,0
9227,MAC002136,0
9228,MAC002136,0
9229,MAC002136,0
9230,MAC002136,0
9231,MAC002136,0
9232,MAC002136,0
9233,MAC002136,0
9234,MAC002136,0
9235,MAC002136,0
9236,MAC002136,0
9237,MAC002136,0
9238,MAC002136,0
9239,MAC002136,0
9240,MAC002136,0
9241,MAC002136,0
9242,MAC002136,0
9243,MAC002136,0
9244,MAC002136,0
9245,MAC002136,0
9246,MAC002136,0
9247,MAC002136,0
9248,MAC002136,0
9249,MAC002136,0
9250,MAC002136,0
9251,MAC002136,0
9252,MAC002136,0
9253,MAC002136,0
9254,MAC002136,0
9255,MAC002136,0
9256,MAC002136,0
9257,MAC002136,0
9258,MAC002136,0
9259,MAC002136,0
9260,MAC002136,0
9261,MAC002136,0
9262,MAC002136,0
9263,MAC002136,0
9264,MAC002136,0
9265,MAC002136,0
9266,MAC002136,0
9267,MAC002136,0
9268,MAC002136,0
9269,MAC002136,0
9270,MAC002136,0
9271,MAC002136,0
9272,MAC002136,0
9273,MAC002136,0
9274,MAC002136,0
9275,MAC002136,0
9276,MAC002136,0
9277,MAC002136,0
9278,MAC002136,0
9279,MAC002136,0
9280,MAC002136,0
9281,MAC002136,0
9282,MAC002136,0
9283,MAC002136,0
9284,MAC002136,0
9285,MAC002136,0
9286,MAC002136,0
9287,MAC002136,0
9288,MAC002136,0
9289,MAC002136,0
9290,MAC002136,0
9291,MAC002136,0
9292,MAC002136,0
9293,MAC002136,0
9294,MAC002136,0
9295,MAC002136,0
9296,MAC002136,0
9297,MAC002136,0
9298,MAC002136,0
9299,MAC002136,0
9300,MAC002136,0
9301,MAC002136,0
9302,MAC002136,0
9303,MAC002136,0
9304,MAC002136,0
9305,MAC002136,0
9306,MAC002136,0
9307,MAC002136,0
9308,MAC002136,0
9309,MAC002136,0
9310,MAC002136,0
9311,MAC002136,0
9312,MAC002136,0
9313,MAC002136,0
9314,MAC002136,0
9315,MAC002136,0
9316,MAC002136,0
9317,MAC002136,0
9318,MAC002136,0
9319,MAC002136,0
9320,MAC002136,0
9321,MAC002136,0
9322,MAC002136,0
9323,MAC002136,0
9324,MAC002136,0
9325,MAC002136,0
9326,MAC002136,0
9327,MAC002136,0
9328,MAC002136,0
9329,MAC002136,0
9330,MAC002136,0
9331,MAC002136,0
9332,MAC002136,0
9333,MAC002136,0
9334,MAC002136,0
9335,MAC002136,0
9336,MAC002136,0
9337,MAC002136,0
9338,MAC002136,0
9339,MAC002136,0
9340,MAC002136,0
9341,MAC002136,0
9342,MAC002136,0
9343,MAC002136,0
9344,MAC002136,0
9345,MAC002136,0
9346,MAC002136,0
9347,MAC002136,0
9348,MAC002136,0
9349,MAC002136,0
9350,MAC002136,0
9351,MAC002136,0
9352,MAC002136,0
9353,MAC002136,0
9354,MAC002136,0
9355,MAC002136,0
9356,MAC002136,0
9357,MAC002136,0
9358,MAC002136,0
9359,MAC002136,0
9360,MAC002136,0
9361,MAC002136,0
9362,MAC002136,0
9363,MAC002136,0
9364,MAC002136,0
9365,MAC002136,0
9366,MAC002136,0
9367,MAC002136,0
9368,MAC002136,0
9369,MAC002136,0
9370,MAC002136,0
9371,MAC002136,0
9372,MAC002136,0
9373,MAC002136,0
9374,MAC002136,0
9375,MAC002136,0
9376,MAC002136,0
9377,MAC002136,0
9378,MAC002136,0
9379,MAC002136,0
9380,MAC002136,0
9381,MAC002136,0
9382,MAC002136,0
9383,MAC002136,0
9384,MAC002136,0
9385,MAC002136,0
9386,MAC002136,0
9387,MAC002136,0
9388,MAC002136,0
9389,MAC002136,0
9390,MAC002136,0
9391,MAC002136,0
9392,MAC002136,0
9393,MAC002136,0
9394,MAC002136,0
9395,MAC002136,0
9396,MAC002136,0
9397,MAC002136,0
9398,MAC002136,0
9399,MAC002136,0
9400,MAC002136,0
9401,MAC002136,0
9402,MAC002136,0
9403,MAC002136,0
9404,MAC002136,0
9405,MAC002136,0
9406,MAC002136,0
9407,MAC002136,0
9408,MAC002136,0
9409,MAC002136,0
9410,MAC002136,0
9411,MAC002136,0
9412,MAC002136,0
9413,MAC002136,0
9414,MAC002136,0
9415,MAC002136,0
9416,MAC002136,0
9417,MAC002136,0
9418,MAC002136,0
9419,MAC002136,0
9420,MAC002136,0
9421,MAC002136,0
9422,MAC002136,0
9423,MAC002136,0
9424,MAC002136,0
9425,MAC002136,0
9426,MAC002136,0
9427,MAC002136,0
9428,MAC002136,0
9429,MAC002136,0
9430,MAC002136,0
9431,MAC002136,0
9432,MAC002136,0
9433,MAC002136,0
9434,MAC002136,0
9435,MAC002136,0
9436,MAC002136,0
9437,MAC002136,0
9438,MAC002136,0
9439,MAC002136,0
9440,MAC002136,0
9441,MAC002136,0
9442,MAC002136,0
9443,MAC002136,0
9444,MAC002136,0
9445,MAC002136,0
9446,MAC002136,0
9447,MAC002136,0
9448,MAC002136,0
9449,MAC002136,0
9450,MAC002136,0
9451,MAC002136,0
9452,MAC002136,0
9453,MAC002136,0
9454,MAC002136,0
9455,MAC002136,0
9456,MAC002136,0
9457,MAC002136,0
9458,MAC002136,0
9459,MAC002136,0
9460,MAC002136,0
9461,MAC002136,0
9462,MAC002136,0
9463,MAC002136,0
9464,MAC002136,0
9465,MAC002136,0
9466,MAC002136,0
9467,MAC002136,0
9468,MAC002136,0
9469,MAC002136,0
9470,MAC002136,0
9471,MAC002136,0
9472,MAC002136,0
9473,MAC002136,0
9474,MAC002136,0
9475,MAC002136,0
9476,MAC002136,0
9477,MAC002136,0
9478,MAC002136,0
9479,MAC002136,0
9480,MAC002136,0
9481,MAC002136,0
9482,MAC002136,0
9483,MAC002136,0
9484,MAC002136,0
9485,MAC002136,0
9486,MAC002136,0
9487,MAC002136,0
9488,MAC002136,0
9489,MAC002136,0
9490,MAC002136,0
9491,MAC002136,0
9492,MAC002136,0
9493,MAC002136,0
9494,MAC002136,0
9495,MAC002136,0
9496,MAC002136,0
9497,MAC002136,0
9498,MAC002136,0
9499,MAC002136,0
9500,MAC002136,0
9501,MAC002136,0
9502,MAC002136,0
9503,MAC002136,0
9504,MAC002136,0
9505,MAC002136,0
9506,MAC002136,0
9507,MAC002136,0
9508,MAC002136,0
9509,MAC002136,0
9510,MAC002136,0
9511,MAC002136,0
9512,MAC002136,0
9513,MAC002136,0
9514,MAC002136,0
9515,MAC002136,0
9516,MAC002136,0
9517,MAC002136,0
9518,MAC002136,0
9519,MAC002136,0
9520,MAC002136,0
9521,MAC002136,0
9522,MAC002136,0
9523,MAC002136,0
9524,MAC002136,0
9525,MAC002136,0
9526,MAC002136,0
9527,MAC002136,0
9528,MAC002136,0
9529,MAC002136,0
9530,MAC002136,0
9531,MAC002136,0
9532,MAC002136,0
9533,MAC002136,0
9534,MAC002136,0
9535,MAC002136,0
9536,MAC002136,0
9537,MAC002136,0
9538,MAC002136,0
9539,MAC002136,0
9540,MAC002136,0
9541,MAC002136,0
9542,MAC002136,0
9543,MAC002136,0
9544,MAC002136,0
9545,MAC002136,0
9546,MAC002136,0
9547,MAC002136,0
9548,MAC002136,0
9549,MAC002136,0
9550,MAC002136,0
9551,MAC002136,0
9552,MAC002136,0
9553,MAC002136,0
9554,MAC002136,0
9555,MAC002136,0
9556,MAC002136,0
9557,MAC002136,0
9558,MAC002136,0
9559,MAC002136,0
9560,MAC002136,0
9561,MAC002136,0
9562,MAC002136,0
9563,MAC002136,0
9564,MAC002136,0
9565,MAC002136,0
9566,MAC002136,0
9567,MAC002136,0
9568,MAC002136,0
9569,MAC002136,0
9570,MAC002136,0
9571,MAC002136,0
9572,MAC002136,0
9573,MAC002136,0
9574,MAC002136,0
9575,MAC002136,0
9576,MAC002136,0
9577,MAC002136,0
9578,MAC002136,0
9579,MAC002136,0
9580,MAC002136,0
9581,MAC002136,0
9582,MAC002136,0
9583,MAC002136,0
9584,MAC002136,0
9585,MAC002136,0
9586,MAC002136,0
9587,MAC002136,0
9588,MAC002136,0
9589,MAC002136,0
9590,MAC002136,0
9591,MAC002136,0
9592,MAC002136,0
9593,MAC002136,0
9594,MAC002136,0
9595,MAC002136,0
9596,MAC002136,0
9597,MAC002136,0
9598,MAC002136,0
9599,MAC002136,0
9600,MAC002136,0
9601,MAC002136,0
9602,MAC002136,0
9603,MAC002136,0
9604,MAC002136,0
9605,MAC002136,0
9606,MAC002136,0
9607,MAC002136,0
9608,MAC002136,0
9609,MAC002136,0
9610,MAC002136,0
9611,MAC002136,0
9612,MAC002136,0
9613,MAC002136,0
9614,MAC002136,0
9615,MAC002136,0
9616,MAC002136,0
9617,MAC002136,0
9618,MAC002136,0
9619,MAC002136,0
9620,MAC002136,0
9621,MAC002136,0
9622,MAC002136,0
9623,MAC002136,0
9624,MAC002136,0
9625,MAC002136,0
9626,MAC002136,0
9627,MAC002136,0
9628,MAC002136,0
9629,MAC002136,0
9630,MAC002136,0
9631,MAC002136,0
9632,MAC002136,0
9633,MAC002136,0
9634,MAC002136,0
9635,MAC002136,0
9636,MAC002136,0
9637,MAC002136,0
9638,MAC002136,0
9639,MAC002136,0
9640,MAC002136,0
9641,MAC002136,0
9642,MAC002136,0
9643,MAC002136,0
9644,MAC002136,0
9645,MAC002136,0
9646,MAC002136,0
9647,MAC002136,0
9648,MAC002136,0
9649,MAC002136,0
9650,MAC002136,0
9651,MAC002136,0
9652,MAC002136,0
9653,MAC002136,0
9654,MAC002136,0
9655,MAC002136,0
9656,MAC002136,0
9657,MAC002136,0
9658,MAC002136,0
9659,MAC002136,0
9660,MAC002136,0
9661,MAC002136,0
9662,MAC002136,0
9663,MAC002136,0
9664,MAC002136,0
9665,MAC002136,0
9666,MAC002136,0
9667,MAC002136,0
9668,MAC002136,0
9669,MAC002136,0
9670,MAC002136,0
9671,MAC002136,0
9672,MAC002136,0
9673,MAC002136,0
9674,MAC002136,0
9675,MAC002136,0
9676,MAC002136,0
9677,MAC002136,0
9678,MAC002136,0
9679,MAC002136,0
9680,MAC002136,0
9681,MAC002136,0
9682,MAC002136,0
9683,MAC002136,0
9684,MAC002136,0
9685,MAC002136,0
9686,MAC002136,0
9687,MAC002136,0
9688,MAC002136,0
9689,MAC002136,0
9690,MAC002136,0
9691,MAC002136,0
9692,MAC002136,0
9693,MAC002136,0
9694,MAC002136,0
9695,MAC002136,0
9696,MAC002136,0
9697,MAC002136,0
9698,MAC002136,0
9699,MAC002136,0
9700,MAC002136,0
9701,MAC002136,0
9702,MAC002136,0
9703,MAC002136,0
9704,MAC002136,0
9705,MAC002136,0
9706,MAC002136,0
9707,MAC002136,0
9708,MAC002136,0
9709,MAC002136,0
9710,MAC002136,0
9711,MAC002136,0
9712,MAC002136,0
9713,MAC002136,0
9714,MAC002136,0
9715,MAC002136,0
9716,MAC002136,0
9717,MAC002136,0
9718,MAC002136,0
9719,MAC002136,0
9720,MAC002136,0
9721,MAC002136,0
9722,MAC002136,0
9723,MAC002136,0
9724,MAC002136,0
9725,MAC002136,0
9726,MAC002136,0
9727,MAC002136,0
9728,MAC002136,0
9729,MAC002136,0
9730,MAC002136,0
9731,MAC002136,0
9732,MAC002136,0
9733,MAC002136,0
9734,MAC002136,0
9735,MAC002136,0
9736,MAC002136,0
9737,MAC002136,0
9738,MAC002136,0
9739,MAC002136,0
9740,MAC002136,0
9741,MAC002136,0
9742,MAC002136,0
9743,MAC002136,0
9744,MAC002136,0
9745,MAC002136,0
9746,MAC002136,0
9747,MAC002136,0
9748,MAC002136,0
9749,MAC002136,0
9750,MAC002136,0
9751,MAC002136,0
9752,MAC002136,0
9753,MAC002136,0
9754,MAC002136,0
9755,MAC002136,0
9756,MAC002136,0
9757,MAC002136,0
9758,MAC002136,0
9759,MAC002136,0
9760,MAC002136,0
9761,MAC002136,0
9762,MAC002136,0
9763,MAC002136,0
9764,MAC002136,0
9765,MAC002136,0
9766,MAC002136,0
9767,MAC002136,0
9768,MAC002136,0
9769,MAC002136,0
9770,MAC002136,0
9771,MAC002136,0
9772,MAC002136,0
9773,MAC002136,0
9774,MAC002136,0
9775,MAC002136,0
9776,MAC002136,0
9777,MAC002136,0
9778,MAC002136,0
9779,MAC002136,0
9780,MAC002136,0
9781,MAC002136,0
9782,MAC002136,0
9783,MAC002136,0
9784,MAC002136,0
9785,MAC002136,0
9786,MAC002136,0
9787,MAC002136,0
9788,MAC002136,0
9789,MAC002136,0
9790,MAC002136,0
9791,MAC002136,0
9792,MAC002136,0
9793,MAC002136,0
9794,MAC002136,0
9795,MAC002136,0
9796,MAC002136,0
9797,MAC002136,0
9798,MAC002136,0
9799,MAC002136,0
9800,MAC002136,0
9801,MAC002136,0
9802,MAC002136,0
9803,MAC002136,0
9804,MAC002136,0
9805,MAC002136,0
9806,MAC002136,0
9807,MAC002136,0
9808,MAC002136,0
9809,MAC002136,0
9810,MAC002136,0
9811,MAC002136,0
9812,MAC002136,0
9813,MAC002136,0
9814,MAC002136,0
9815,MAC002136,0
9816,MAC002136,0
9817,MAC002136,0
9818,MAC002136,0
9819,MAC002136,0
9820,MAC002136,0
9821,MAC002136,0
9822,MAC002136,0
9823,MAC002136,0
9824,MAC002136,0
9825,MAC002136,0
9826,MAC002136,0
9827,MAC002136,0
9828,MAC002136,0
9829,MAC002136,0
9830,MAC002136,0
9831,MAC002136,0
9832,MAC002136,0
9833,MAC002136,0
9834,MAC002136,0
9835,MAC002136,0
9836,MAC002136,0
9837,MAC002136,0
9838,MAC002136,0
9839,MAC002136,0
9840,MAC002136,0
9841,MAC002136,0
9842,MAC002136,0
9843,MAC002136,0
9844,MAC002136,0
9845,MAC002136,0
9846,MAC002136,0
9847,MAC002136,0
9848,MAC002136,0
9849,MAC002136,0
9850,MAC002136,0
9851,MAC002136,0
9852,MAC002136,0
9853,MAC002136,0
9854,MAC002136,0
9855,MAC002136,0
9856,MAC002136,0
9857,MAC002136,0
9858,MAC002136,0
9859,MAC002136,0
9860,MAC002136,0
9861,MAC002136,0
9862,MAC002136,0
9863,MAC002136,0
9864,MAC002136,0
9865,MAC002136,0
9866,MAC002136,0
9867,MAC002136,0
9868,MAC002136,0
9869,MAC002136,0
9870,MAC002136,0
9871,MAC002136,0
9872,MAC002136,0
9873,MAC002136,0
9874,MAC002136,0
9875,MAC002136,0
9876,MAC002136,0
9877,MAC002136,0
9878,MAC002136,0
9879,MAC002136,0
9880,MAC002136,0
9881,MAC002136,0
9882,MAC002136,0
9883,MAC002136,0
9884,MAC002136,0
9885,MAC002136,0
9886,MAC002136,0
9887,MAC002136,0
9888,MAC002136,0
9889,MAC002136,0
9890,MAC002136,0
9891,MAC002136,0
9892,MAC002136,0
9893,MAC002136,0
9894,MAC002136,0
9895,MAC002136,0
9896,MAC002136,0
9897,MAC002136,0
9898,MAC002136,0
9899,MAC002136,0
9900,MAC002136,0
9901,MAC002136,0
9902,MAC002136,0
9903,MAC002136,0
9904,MAC002136,0
9905,MAC002136,0
9906,MAC002136,0
9907,MAC002136,0
9908,MAC002136,0
9909,MAC002136,0
9910,MAC002136,0
9911,MAC002136,0
9912,MAC002136,0
9913,MAC002136,0
9914,MAC002136,0
9915,MAC002136,0
9916,MAC002136,0
9917,MAC002136,0
9918,MAC002136,0
9919,MAC002136,0
9920,MAC002136,0
9921,MAC002136,0
9922,MAC002136,0
9923,MAC002136,0
9924,MAC002136,0
9925,MAC002136,0
9926,MAC002136,0
9927,MAC002136,0
9928,MAC002136,0
9929,MAC002136,0
9930,MAC002136,0
9931,MAC002136,0
9932,MAC002136,0
9933,MAC002136,0
9934,MAC002136,0
9935,MAC002136,0
9936,MAC002136,0
9937,MAC002136,0
9938,MAC002136,0
9939,MAC002136,0
9940,MAC002136,0
9941,MAC002136,0
9942,MAC002136,0
9943,MAC002136,0
9944,MAC002136,0
9945,MAC002136,0
9946,MAC002136,0
9947,MAC002136,0
9948,MAC002136,0
9949,MAC002136,0
9950,MAC002136,0
9951,MAC002136,0
9952,MAC002136,0
9953,MAC002136,0
9954,MAC002136,0
9955,MAC002136,0
9956,MAC002136,0
9957,MAC002136,0
9958,MAC002136,0
9959,MAC002136,0
9960,MAC002136,0
9961,MAC002136,0
9962,MAC002136,0
9963,MAC002136,0
9964,MAC002136,0
9965,MAC002136,0
9966,MAC002136,0
9967,MAC002136,0
9968,MAC002136,0
9969,MAC002136,0
9970,MAC002136,0
9971,MAC002136,0
9972,MAC002136,0
9973,MAC002136,0
9974,MAC002136,0
9975,MAC002136,0
9976,MAC002136,0
9977,MAC002136,0
9978,MAC002136,0
9979,MAC002136,0
9980,MAC002136,0
9981,MAC002136,0
9982,MAC002136,0
9983,MAC002136,0
9984,MAC002136,0
9985,MAC002136,0
9986,MAC002136,0
9987,MAC002136,0
9988,MAC002136,0
9989,MAC002136,0
9990,MAC002136,0
9991,MAC002136,0
9992,MAC002136,0
9993,MAC002136,0
9994,MAC002136,0
9995,MAC002136,0
9996,MAC002136,0
9997,MAC002136,0
9998,MAC002136,0
9999,MAC002136,0
10000,MAC002136,0
10001,MAC002136,0
10002,MAC002136,0
10003,MAC002136,0
10004,MAC002136,0
10005,MAC002136,0
10006,MAC002136,0
10007,MAC002136,0
10008,MAC002136,0
10009,MAC002136,0
10010,MAC002136,0
10011,MAC002136,0
10012,MAC002136,0
10013,MAC002136,0
10014,MAC002136,0
10015,MAC002136,0
10016,MAC002136,0
10017,MAC002136,0
10018,MAC002136,0
10019,MAC002136,0
10020,MAC002136,0
10021,MAC002136,0
10022,MAC002136,0
10023,MAC002136,0
10024,MAC002136,0
10025,MAC002136,0
10026,MAC002136,0
10027,MAC002136,0
10028,MAC002136,0
10029,MAC002136,0
10030,MAC002136,0
10031,MAC002136,0
10032,MAC002136,0
10033,MAC002136,0
10034,MAC002136,0
10035,MAC002136,0
10036,MAC002136,0
10037,MAC002136,0
10038,MAC002136,0
10039,MAC002136,0
10040,MAC002136,0
10041,MAC002136,0
10042,MAC002136,0
10043,MAC002136,0
10044,MAC002136,0
10045,MAC002136,0
10046,MAC002136,0
10047,MAC002136,0
10048,MAC002136,0
10049,MAC002136,0
10050,MAC002136,0
10051,MAC002136,0
10052,MAC002136,0
10053,MAC002136,0
10054,MAC002136,0
10055,MAC002136,0
10056,MAC002136,0
10057,MAC002136,0
10058,MAC002136,0
10059,MAC002136,0
10060,MAC002136,0
10061,MAC002136,0
10062,MAC002136,0
10063,MAC002136,0
10064,MAC002136,0
10065,MAC002136,0
10066,MAC002136,0
10067,MAC002136,0
10068,MAC002136,0
10069,MAC002136,0
10070,MAC002136,0
10071,MAC002136,0
10072,MAC002136,0
10073,MAC002136,0
10074,MAC002136,0
10075,MAC002136,0
10076,MAC002136,0
10077,MAC002136,0
10078,MAC002136,0
10079,MAC002136,0
10080,MAC002136,0
10081,MAC002136,0
10082,MAC002136,0
10083,MAC002136,0
10084,MAC002136,0
10085,MAC002136,0
10086,MAC002136,0
10087,MAC002136,0
10088,MAC002136,0
10089,MAC002136,0
10090,MAC002136,0
10091,MAC002136,0
10092,MAC002136,0
10093,MAC002136,0
10094,MAC002136,0
10095,MAC002136,0
10096,MAC002136,0
10097,MAC002136,0
10098,MAC002136,0
10099,MAC002136,0
10100,MAC002136,0
10101,MAC002136,0
10102,MAC002136,0
10103,MAC002136,0
10104,MAC002136,0
10105,MAC002136,0
10106,MAC002136,0
10107,MAC002136,0
10108,MAC002136,0
10109,MAC002136,0
10110,MAC002136,0
10111,MAC002136,0
10112,MAC002136,0
10113,MAC002136,0
10114,MAC002136,0
10115,MAC002136,0
10116,MAC002136,0
10117,MAC002136,0
10118,MAC002136,0
10119,MAC002136,0
10120,MAC002136,0
10121,MAC002136,0
10122,MAC002136,0
10123,MAC002136,0
10124,MAC002136,0
10125,MAC002136,0
10126,MAC002136,0
10127,MAC002136,0
10128,MAC002136,0
10129,MAC002136,0
10130,MAC002136,0
10131,MAC002136,0
10132,MAC002136,0
10133,MAC002136,0
10134,MAC002136,0
10135,MAC002136,0
10136,MAC002136,0
10137,MAC002136,0
10138,MAC002136,0
10139,MAC002136,0
10140,MAC002136,0
10141,MAC002136,0
10142,MAC002136,0
10143,MAC002136,0
10144,MAC002136,0
10145,MAC002136,0
10146,MAC002136,0
10147,MAC002136,0
10148,MAC002136,0
10149,MAC002136,0
10150,MAC002136,0
10151,MAC002136,0
10152,MAC002136,0
10153,MAC002136,0
10154,MAC002136,0
10155,MAC002136,0
10156,MAC002136,0
10157,MAC002136,0
10158,MAC002136,0
10159,MAC002136,0
10160,MAC002136,0
10161,MAC002136,0
10162,MAC002136,0
10163,MAC002136,0
10164,MAC002136,0
10165,MAC002136,0
10166,MAC002136,0
10167,MAC002136,0
10168,MAC002136,0
10169,MAC002136,0
10170,MAC002136,0
10171,MAC002136,0
10172,MAC002136,0
10173,MAC002136,0
10174,MAC002136,0
10175,MAC002136,0
10176,MAC002136,0
10177,MAC002136,0
10178,MAC002136,0
10179,MAC002136,0
10180,MAC002136,0
10181,MAC002136,0
10182,MAC002136,0
10183,MAC002136,0
10184,MAC002136,0
10185,MAC002136,0
10186,MAC002136,0
10187,MAC002136,0
10188,MAC002136,0
10189,MAC002136,0
10190,MAC002136,0
10191,MAC002136,0
10192,MAC002136,0
10193,MAC002136,0
10194,MAC002136,0
10195,MAC002136,0
10196,MAC002136,0
10197,MAC002136,0
10198,MAC002136,0
10199,MAC002136,0
10200,MAC002136,0
10201,MAC002136,0
10202,MAC002136,0
10203,MAC002136,0
10204,MAC002136,0
10205,MAC002136,0
10206,MAC002136,0
10207,MAC002136,0
10208,MAC002136,0
10209,MAC002136,0
10210,MAC002136,0
10211,MAC002136,0
10212,MAC002136,0
10213,MAC002136,0
10214,MAC002136,0
10215,MAC002136,0
10216,MAC002136,0
10217,MAC002136,0
10218,MAC002136,0
10219,MAC002136,0
10220,MAC002136,0
10221,MAC002136,0
10222,MAC002136,0
10223,MAC002136,0
10224,MAC002136,0
10225,MAC002136,0
10226,MAC002136,0
10227,MAC002136,0
10228,MAC002136,0
10229,MAC002136,0
10230,MAC002136,0
10231,MAC002136,0
10232,MAC002136,0
10233,MAC002136,0
10234,MAC002136,0
10235,MAC002136,0
10236,MAC002136,0
10237,MAC002136,0
10238,MAC002136,0
10239,MAC002136,0
10240,MAC002136,0
10241,MAC002136,0
10242,MAC002136,0
10243,MAC002136,0
10244,MAC002136,0
10245,MAC002136,0
10246,MAC002136,0
10247,MAC002136,0
10248,MAC002136,0
10249,MAC002136,0
10250,MAC002136,0
10251,MAC002136,0
10252,MAC002136,0
10253,MAC002136,0
10254,MAC002136,0
10255,MAC002136,0
10256,MAC002136,0
10257,MAC002136,0
10258,MAC002136,0
10259,MAC002136,0
10260,MAC002136,0
10261,MAC002136,0
10262,MAC002136,0
10263,MAC002136,0
10264,MAC002136,0
10265,MAC002136,0
10266,MAC002136,0
10267,MAC002136,0
10268,MAC002136,0
10269,MAC002136,0
10270,MAC002136,0
10271,MAC002136,0
10272,MAC002136,0
10273,MAC002136,0
10274,MAC002136,0
10275,MAC002136,0
10276,MAC002136,0
10277,MAC002136,0
10278,MAC002136,0
10279,MAC002136,0
10280,MAC002136,0
10281,MAC002136,0
10282,MAC002136,0
10283,MAC002136,0
10284,MAC002136,0
10285,MAC002136,0
10286,MAC002136,0
10287,MAC002136,0
10288,MAC002136,0
10289,MAC002136,0
10290,MAC002136,0
10291,MAC002136,0
10292,MAC002136,0
10293,MAC002136,0
10294,MAC002136,0
10295,MAC002136,0
10296,MAC002136,0
10297,MAC002136,0
10298,MAC002136,0
10299,MAC002136,0
10300,MAC002136,0
10301,MAC002136,0
10302,MAC002136,0
10303,MAC002136,0
10304,MAC002136,0
10305,MAC002136,0
10306,MAC002136,0
10307,MAC002136,0
10308,MAC002136,0
10309,MAC002136,0
10310,MAC002136,0
10311,MAC002136,0
10312,MAC002136,0
10313,MAC002136,0
10314,MAC002136,0
10315,MAC002136,0
10316,MAC002136,0
10317,MAC002136,0
10318,MAC002136,0
10319,MAC002136,0
10320,MAC002136,0
10321,MAC002136,0
10322,MAC002136,0
10323,MAC002136,0
10324,MAC002136,0
10325,MAC002136,0
10326,MAC002136,0
10327,MAC002136,0
10328,MAC002136,0
10329,MAC002136,0
10330,MAC002136,0
10331,MAC002136,0
10332,MAC002136,0
10333,MAC002136,0
10334,MAC002136,0
10335,MAC002136,0
10336,MAC002136,0
10337,MAC002136,0
10338,MAC002136,0
10339,MAC002136,0
10340,MAC002136,0
10341,MAC002136,0
10342,MAC002136,0
10343,MAC002136,0
10344,MAC002136,0
10345,MAC002136,0
10346,MAC002136,0
10347,MAC002136,0
10348,MAC002136,0
10349,MAC002136,0
10350,MAC002136,0
10351,MAC002136,0
10352,MAC002136,0
10353,MAC002136,0
10354,MAC002136,0
10355,MAC002136,0
10356,MAC002136,0
10357,MAC002136,0
10358,MAC002136,0
10359,MAC002136,0
10360,MAC002136,0
10361,MAC002136,0
10362,MAC002136,0
10363,MAC002136,0
10364,MAC002136,0
10365,MAC002136,0
10366,MAC002136,0
10367,MAC002136,0
10368,MAC002136,0
10369,MAC002136,0
10370,MAC002136,0
10371,MAC002136,0
10372,MAC002136,0
10373,MAC002136,0
10374,MAC002136,0
10375,MAC002136,0
10376,MAC002136,0
10377,MAC002136,0
10378,MAC002136,0
10379,MAC002136,0
10380,MAC002136,0
10381,MAC002136,0
10382,MAC002136,0
10383,MAC002136,0
10384,MAC002136,0
10385,MAC002136,0
10386,MAC002136,0
10387,MAC002136,0
10388,MAC002136,0
10389,MAC002136,0
10390,MAC002136,0
10391,MAC002136,0
10392,MAC002136,0
10393,MAC002136,0
10394,MAC002136,0
10395,MAC002136,0
10396,MAC002136,0
10397,MAC002136,0
10398,MAC002136,0
10399,MAC002136,0
10400,MAC002136,0
10401,MAC002136,0
10402,MAC002136,0
10403,MAC002136,0
10404,MAC002136,0
10405,MAC002136,0
10406,MAC002136,0
10407,MAC002136,0
10408,MAC002136,0
10409,MAC002136,0
10410,MAC002136,0
10411,MAC002136,0
10412,MAC002136,0
10413,MAC002136,0
10414,MAC002136,0
10415,MAC002136,0
10416,MAC002136,0
10417,MAC002136,0
10418,MAC002136,0
10419,MAC002136,0
10420,MAC002136,0
10421,MAC002136,0
10422,MAC002136,0
10423,MAC002136,0
10424,MAC002136,0
10425,MAC002136,0
10426,MAC002136,0
10427,MAC002136,0
10428,MAC002136,0
10429,MAC002136,0
10430,MAC002136,0
10431,MAC002136,0
10432,MAC002136,0
10433,MAC002136,0
10434,MAC002136,0
10435,MAC002136,0
10436,MAC002136,0
10437,MAC002136,0
10438,MAC002136,0
10439,MAC002136,0
10440,MAC002136,0
10441,MAC002136,0
10442,MAC002136,0
10443,MAC002136,0
10444,MAC002136,0
10445,MAC002136,0
10446,MAC002136,0
10447,MAC002136,0
10448,MAC002136,0
10449,MAC002136,0
10450,MAC002136,0
10451,MAC002136,0
10452,MAC002136,0
10453,MAC002136,0
10454,MAC002136,0
10455,MAC002136,0
10456,MAC002136,0
10457,MAC002136,0
10458,MAC002136,0
10459,MAC002136,0
10460,MAC002136,0
10461,MAC002136,0
10462,MAC002136,0
10463,MAC002136,0
10464,MAC002136,0
10465,MAC002136,0
10466,MAC002136,0
10467,MAC002136,0
10468,MAC002136,0
10469,MAC002136,0
10470,MAC002136,0
10471,MAC002136,0
10472,MAC002136,0
10473,MAC002136,0
10474,MAC002136,0
10475,MAC002136,0
10476,MAC002136,0
10477,MAC002136,0
10478,MAC002136,0
10479,MAC002136,0
10480,MAC002136,0
10481,MAC002136,0
10482,MAC002136,0
10483,MAC002136,0
10484,MAC002136,0
10485,MAC002136,0
10486,MAC002136,0
10487,MAC002136,0
10488,MAC002136,0
10489,MAC002136,0
10490,MAC002136,0
10491,MAC002136,0
10492,MAC002136,0
10493,MAC002136,0
10494,MAC002136,0
10495,MAC002136,0
